year,index,regressor,Coefficient,P-value,R-squared,Error
2018,RSRRR,RH2M,-54.646922722759726,0.3165105113302528,0.01967022442574029,9.511453190414716e-05
2018,RSRRS,RH2M,-2.781412688172975,0.9505710817696388,7.608674875470012e-05,1.2232191960552938e-05
2018,RSRSR,RH2M,-10.410222740043867,0.8151963350071785,0.0010811169593145653,2.2704496018791886e-06
2018,RSRSS,RH2M,-288.6286422907035,0.47915544032829727,0.00986696484030647,3.5738786733990525e-05
2018,RSSRR,RH2M,-32.80247802297099,0.9109564913000625,0.00024760925144062806,3.502615937826252e-06
2018,RSSRS,RH2M,-801.8134620432738,0.5405081388690416,0.0073899481595881555,1.3130388114258557e-05
2018,RSSSR,RH2M,0.0,,,0.0
2018,RSSSS,RH2M,-19491.981121202425,0.19409750292200087,0.03283707653306234,6.052852838065674e-05
2018,SRRRR,RH2M,11232.413160516036,0.4850823287057424,0.009604824329481954,1.3272248418347075e-05
2018,SRRRS,RH2M,94239.73565955002,0.545911511616745,0.007195230187051149,0.00023579476385985043
2018,SRRSR,RH2M,-25165.013414761983,0.8901471798786438,0.0003776639998652742,6.083307255483283e-05
2018,SRRSS,RH2M,317086.3680270181,0.7532816071969264,0.001954307333576266,0.0003514764190573974
2018,SRSRR,RH2M,311323.2202896492,0.8616332989931218,0.000601351581191456,0.00020796265825025233
2018,SRSRS,RH2M,-1045843.6866773772,0.7733830092859532,0.0016404852922615731,0.00016209469473966377
2018,SRSSR,RH2M,1985223.3627240255,0.6373093656859836,0.004391648753211741,4.1036366694838067e-05
2018,SRSSS,RH2M,-106050559.90610078,0.003032819585072831,0.15968525284210744,0.0005126972491453095
2018,SSRRR,RH2M,-8501945.616130691,0.8536181555067877,0.0006738324358789294,0.00017515332747320979
2018,SSRRS,RH2M,30098538.53402112,0.7991931277282702,0.0012806008881682818,0.000217728558764853
2018,SSRSR,RH2M,56234087.87351772,0.5659872478307697,0.006502038870059401,2.808535565934558e-05
2018,SSRSS,RH2M,-18699966.641021788,0.974996857408013,1.9450661569275773e-05,0.00019709235833959284
2018,SSSRR,RH2M,764751352.9876637,0.5009449980918559,0.008928384435078596,0.00013423778371881543
2018,SSSRS,RH2M,-4107007959.64703,0.508933311506639,0.008601116929237596,0.0007582652169202472
2018,SSSSR,RH2M,14979536806.98966,0.4054080162756919,0.013613125281566218,0.001196046458273473
2018,SSSSS,RH2M,512991678767.96686,0.04778775647229657,0.07463238188800181,0.04526651345482434
2018,RRRRR,T2M_MAX,0.0040099426950318375,0.2275406739212792,0.028421226464452887,0.013677725992265088
2018,RRRRS,T2M_MAX,0.00033000968167680477,0.7741782866797267,0.0016286804141588673,0.001661161850944762
2018,RRRSR,T2M_MAX,-0.0009328988049638716,0.2588762831468175,0.024925048594185095,0.0008471755701389211
2018,RRRSS,T2M_MAX,-0.0007912756401779371,0.6101716107095628,0.005133535929046751,0.0030192991254882817
2018,RRSRR,T2M_MAX,0.0017334464507814673,0.41048678192709287,0.013323313912076307,0.005537144152161253
2018,RRSRS,T2M_MAX,-0.00022695009886702217,0.7738294558115661,0.001633852694239768,0.0007831411855184286
2018,RRSSR,T2M_MAX,-3.2992311067372136e-05,0.9356480045604342,0.00012907629848579738,0.00020980956196766306
2018,RRSSS,T2M_MAX,0.0033567837578862853,0.005321049626143729,0.14253436194204783,0.0016867326177234564
2018,RSRRR,T2M_MAX,0.00045995732289188894,0.09324575007437572,0.05425787212137323,9.175873469977419e-05
2018,RSRRS,T2M_MAX,4.899296793249969e-05,0.619069387517156,0.004882390693368377,1.2173395854477109e-05
2018,RSRSR,T2M_MAX,4.748861003893398e-05,0.2611745907251425,0.024688780413741118,2.216791581191619e-06
2018,RSRSS,T2M_MAX,5.568594512161097e-05,0.7423464284195049,0.002137702669959274,3.6017773943292745e-05
2018,RSSRR,T2M_MAX,3.387038068810389e-05,0.5203627089037085,0.008147839238102028,3.474937612953176e-06
2018,RSSRS,T2M_MAX,2.6566729420444177e-05,0.7956164396829464,0.001327637938557391,1.3210581223247913e-05
2018,RSSSR,T2M_MAX,0.0,,,0.0
2018,RSSSS,T2M_MAX,0.0001649236471696642,0.4586691882528322,0.010814532464136328,6.190677826115459e-05
2018,SRRRR,T2M_MAX,-1.3015502617148654e-05,0.899694223986763,0.0003145489688125558,1.339674704827848e-05
2018,SRRRS,T2M_MAX,-0.00045326853286793435,0.29449537833009026,0.02152500209545727,0.00023239139062268847
2018,SRRSR,T2M_MAX,0.00015512834915998015,0.47976688969027625,0.009839678412785435,6.02572516787215e-05
2018,SRRSS,T2M_MAX,-2.3592061402397205e-05,0.9644531506673589,3.9326778773718374e-05,0.0003521508075276971
2018,SRSRR,T2M_MAX,0.0003513944196500233,0.3860779420067283,0.014765409026614384,0.00020501529080822127
2018,SRSRS,T2M_MAX,0.000174876844812149,0.6261942359878955,0.004686894114320439,0.00016160007661784577
2018,SRSSR,T2M_MAX,-0.00014625138574085242,0.4178391719287783,0.012912846015580293,4.0685145278204e-05
2018,SRSSS,T2M_MAX,0.00263681970286828,4.055605181214082e-05,0.2835595197413754,0.00043711843050152203
2018,SSRRR,T2M_MAX,-0.00018132263804866304,0.6269066146830848,0.004667617818393088,0.00017445333099391582
2018,SSRRS,T2M_MAX,-0.00011718462156357868,0.778359561306337,0.0015673705968322071,0.00021766604074886136
2018,SSRSR,T2M_MAX,-0.00012104147403671885,0.4181435024590493,0.012896083121947788,2.790460138108653e-05
2018,SSRSS,T2M_MAX,0.0002563760657397779,0.5165250091461538,0.008298108091027379,0.00019546066648544932
2018,SSSRR,T2M_MAX,-0.0003020489627863847,0.35552659635452544,0.016760513723892645,0.0001331769444605643
2018,SSSRS,T2M_MAX,0.00037054949970981,0.6344278405056044,0.004467063406801808,0.0007614271218250019
2018,SSSSR,T2M_MAX,-0.0013755506204658628,0.15728827988001656,0.038828870132724624,0.0011654710287995512
2018,SSSSS,T2M_MAX,-0.009495420415973807,0.12359885075583432,0.04586358644729205,0.046673806124685586
2018,RRRRR,T2M_MIN,-0.0010622816919142436,0.38474927282295757,0.014847595122797985,0.013868813339239104
2018,RRRRS,T2M_MIN,0.0003735338242112016,0.37391378735367853,0.01553290264084728,0.0016380270081493833
2018,RRRSR,T2M_MIN,2.1608480351783835e-05,0.9434729597497717,9.954641673270981e-05,0.000868744741750648
2018,RRRSS,T2M_MIN,0.00015916852762712028,0.7798188559870098,0.001546271147636613,0.003030186039268737
2018,RRSRR,T2M_MIN,-0.0005145681584824551,0.5055289534660191,0.008739517531022423,0.0055628680206623775
2018,RRSRS,T2M_MIN,-2.592869645968413e-05,0.928649753855505,0.00015875366261797197,0.0007842982868559479
2018,RRSSR,T2M_MIN,0.00018781240605942055,0.2062507006517778,0.031137218864928595,0.0002033029173047582
2018,RRSSS,T2M_MIN,0.0007196126602278785,0.11207129207095712,0.0487619064361714,0.0018711937230151104
2018,RSRRR,T2M_MIN,-3.29302013862312e-05,0.7463049120574391,0.002070268605565806,9.682213234746631e-05
2018,RSRRS,T2M_MIN,-9.691374455904604e-06,0.7886283896990667,0.0014221520100377028,1.2215725378996838e-05
2018,RSRSR,T2M_MIN,9.224010976907776e-06,0.5533244328880409,0.006933788386844109,2.25714702472486e-06
2018,RSRSS,T2M_MIN,-9.53223720151926e-05,0.12043566975028301,0.04662899248696206,3.441186376574415e-05
2018,RSSRR,T2M_MIN,-7.010741379983646e-06,0.7169775218790437,0.0025986059556004637,3.49437925982281e-06
2018,RSSRS,T2M_MIN,-1.2016018101368838e-05,0.7491950998414212,0.002021784475909838,1.3201398953305446e-05
2018,RSSSR,T2M_MIN,0.0,,,0.0
2018,RSSSS,T2M_MIN,-7.44109803638697e-05,0.36097365750021704,0.016388008527909448,6.155797011733565e-05
2018,SRRRR,T2M_MIN,3.481485522094862e-05,0.35562798676714447,0.016753509859046778,1.3176449153019684e-05
2018,SRRRS,T2M_MIN,-5.7075529213640864e-05,0.7200217480705746,0.002540634531313146,0.000236900247351549
2018,SRRSR,T2M_MIN,2.2297336769499745e-05,0.7821233450951315,0.0015132643123622058,6.076396439896684e-05
2018,SRRSS,T2M_MIN,0.00026291683449232846,0.17142313663222403,0.03635830474000623,0.0003393605471103266
2018,SRSRR,T2M_MIN,0.00010397560949029755,0.4846582178401587,0.009623409168987518,0.00020608527820594925
2018,SRSRS,T2M_MIN,0.0001689558836192295,0.19597266000613744,0.032566973787436226,0.00015707343772939467
2018,SRSSR,T2M_MIN,3.8988024126800465e-05,0.5562856209987908,0.006831163584833377,4.0935816287579475e-05
2018,SRSSS,T2M_MIN,0.0006522990107972764,0.008214257765076654,0.12917754962315486,0.000531310769342355
2018,SSRRR,T2M_MIN,-8.227428156337593e-05,0.5470772606341858,0.007153682629579161,0.00017401759485677985
2018,SSRRS,T2M_MIN,0.0002615021547536654,0.0820842834711304,0.058102020553906786,0.00020534104949869044
2018,SSRSR,T2M_MIN,5.921749478752397e-05,0.27858612100566255,0.02297733824629411,2.7619612738193044e-05
2018,SSRSS,T2M_MIN,8.16539389241418e-05,0.5731474871970126,0.0062659748865349085,0.00019586119220167306
2018,SSSRR,T2M_MIN,7.70133371866501e-05,0.5213109470187915,0.0081110066005321,0.00013434849518229313
2018,SSSRS,T2M_MIN,0.00015034045103872796,0.598540508611471,0.005473833620472157,0.0007606570999422929
2018,SSSSR,T2M_MIN,-3.820503382106876e-06,0.9915332840196605,2.2297337964882757e-06,0.0012125503918020766
2018,SSSSS,T2M_MIN,-0.0014076042919433434,0.5374266423881178,0.007502586679467571,0.04855032382223978
2018,RRRRR,PRECTOTCORR,0.0011146101495428688,0.9820365754284208,1.0038219558472505e-05,0.014077694022149296
2018,RRRRS,PRECTOTCORR,-0.12983125707571125,0.3593434720841624,0.01649869126384862,0.0016364200597273554
2018,RRRSR,PRECTOTCORR,0.17140789135898676,0.6404152458219086,0.004311234908396244,0.000865085495254747
2018,RRRSS,PRECTOTCORR,-1.036596040343013,0.5811308471339524,0.006009466482928327,0.0030166407824333747
2018,RRSRR,PRECTOTCORR,-3.2895349817010238,0.6031904148257767,0.005336134675426929,0.005581967510639327
2018,RRSRS,PRECTOTCORR,-5.204414960995599,0.35300630949793654,0.016935477724037695,0.0007711382417101543
2018,RRSSR,PRECTOTCORR,6.6997847684198275,0.32160595982064694,0.019264308926643436,0.00020579428891521697
2018,RRSSS,PRECTOTCORR,-153.16186101039244,0.0007812749566484611,0.20021886620893858,0.0015732606247179518
2018,RSRRR,PRECTOTCORR,-23.2780645827746,0.3436944939248503,0.017596701303547513,9.531571132975857e-05
2018,RSRRS,PRECTOTCORR,22.824374372801643,0.25573877205243356,0.025251712570504514,1.1924215439842086e-05
2018,RSRSR,PRECTOTCORR,-0.9654497159065866,0.9616322864179414,4.582094499272493e-05,2.272802733313033e-06
2018,RSRSS,PRECTOTCORR,-5.117270420400494,0.977836143701537,1.528291764318901e-05,3.6094382544555905e-05
2018,RSSRR,PRECTOTCORR,36.75937241375598,0.7808011565798071,0.0015321549946744062,3.4981155530962403e-06
2018,RSSRS,PRECTOTCORR,0.36682405880585706,0.9995049997268646,7.621108744082505e-09,1.3228143307480325e-05
2018,RSSSR,PRECTOTCORR,0.0,,,0.0
2018,RSSSS,PRECTOTCORR,-5896.606026667066,0.38540790774646005,0.014806805127779876,6.165692750347826e-05
2018,SRRRR,PRECTOTCORR,4437.491875355258,0.540610499059857,0.007386226528132589,1.3301979763857691e-05
2018,SRRRS,PRECTOTCORR,48894.3860547558,0.4864906591306689,0.009543300072231142,0.0002352370886744192
2018,SRRSR,PRECTOTCORR,76233.50970730954,0.3509877867345459,0.01707682060469906,5.9816827750408775e-05
2018,SRRSS,PRECTOTCORR,749708.9197803182,0.09458241226866047,0.05383032106215313,0.0003332075204746281
2018,SRSRR,PRECTOTCORR,556440.7700878932,0.48827932486924863,0.009465579188604467,0.00020611812069810587
2018,SRSRS,PRECTOTCORR,650134.3382367262,0.6910097407571414,0.003123552886679315,0.00016185390233426877
2018,SRSSR,PRECTOTCORR,1161808.3215831446,0.5399275043095174,0.0074110832070263255,4.0911913520753504e-05
2018,SRSSS,PRECTOTCORR,-36169183.95207146,0.027681716516047943,0.09152087402845488,0.0005542860581310597
2018,SSRRR,PRECTOTCORR,-21830082.08432179,0.2904017988300988,0.021889203546841318,0.0001714348790183657
2018,SSRRS,PRECTOTCORR,25125599.11729458,0.6371025968279005,0.004397034245200326,0.00021704915217285456
2018,SSRSR,PRECTOTCORR,52483233.18482156,0.2318645396060326,0.027905873572082407,2.748028717043145e-05
2018,SSRSS,PRECTOTCORR,241527881.39503855,0.3669506250062784,0.015987926530229735,0.00019394503255398097
2018,SSSRR,PRECTOTCORR,303491605.6957802,0.5534827590968866,0.006928275364115888,0.0001345086927072934
2018,SSSRS,PRECTOTCORR,-405680418.0500454,0.8850883752405412,0.0004134896374738961,0.0007645274722954212
2018,SSSSR,PRECTOTCORR,-3966611432.9290757,0.6256001741367725,0.004703006264136,0.0012068504506690882
2018,SSSSS,PRECTOTCORR,116428850976.93468,0.32570586545075286,0.018943682328164124,0.04799065596701884
2019,RRRRR,T2M,0.0023231040733386675,0.39865061593188844,0.014006909443313065,0.018789794230865596
2019,RRRRS,T2M,0.00013942407449334877,0.8070541625038143,0.001180379746105742,0.0008135682605533539
2019,RRRSR,T2M,-7.543570464194971e-05,0.9278662515119888,0.0001622686842845944,0.0017342106570861794
2019,RRRSS,T2M,-0.001140945136200341,0.2189707685166296,0.02947744714470446,0.002119817270135142
2019,RRSRR,T2M,0.0018885341447001348,0.20351961666684049,0.03150902093905694,0.005422049703621862
2019,RRSRS,T2M,-0.00022447689363432115,0.5307548344413849,0.007750489400635274,0.0003190716331199377
2019,RRSSR,T2M,0.0004643780114029622,0.1631517587088276,0.03777517384095341,0.00027168553839087623
2019,RRSSS,T2M,0.0012198621123918436,0.030158705163578353,0.08886300834269312,0.000754635608062916
2019,RSRRR,T2M,-4.9032985704715876e-05,0.40902782444328767,0.01340603503430371,8.7512063274746e-06
2019,RSRRS,T2M,8.580503819296146e-05,0.47764443239495935,0.009934636408074016,3.629030422128593e-05
2019,RSRSR,T2M,1.5762757300833594e-05,0.5758307578019535,0.006178980381424282,1.976554892581805e-06
2019,RSRSS,T2M,-4.933242654330811e-05,0.6614582227699553,0.003789772516325618,3.1641418923227235e-05
2019,RSSRR,T2M,-4.708272398676476e-05,0.527611856077677,0.007869207480742046,1.3823379653246728e-05
2019,RSSRS,T2M,0.00030958683791652754,0.13482441453950986,0.04330875349058416,0.00010471628676770567
2019,RSSSR,T2M,-5.82564382350729e-06,0.8360922516279655,0.0008472291529291187,1.979575197288328e-06
2019,RSSSS,T2M,2.055068843380564e-05,0.8859672064910111,0.00040714709972966556,5.128350358051579e-05
2019,SRRRR,T2M,0.00039399366010089835,0.019552938310240645,0.10231235973929065,6.736413725591749e-05
2019,SRRRS,T2M,-0.00022381330593923966,0.3760820399932727,0.015393583911237352,0.00015847029388930934
2019,SRRSR,T2M,1.3410167915229427e-05,0.9360778053752215,0.0001273543005289035,6.98317048494503e-05
2019,SRRSS,T2M,0.00036158235556425463,0.2696906329684002,0.02383483795536201,0.00026483702505808524
2019,SRSRR,T2M,0.00035027571004125706,0.04988168591159032,0.0733122830545766,7.670609028252628e-05
2019,SRSRS,T2M,0.00040792254230268124,0.02350031557183227,0.0966030220879327,7.696556689514315e-05
2019,SRSSR,T2M,0.00011989741390592397,0.5045748340129144,0.008778590226050986,8.028208984749774e-05
2019,SRSSS,T2M,0.0009132799121137848,0.059609695114331805,0.06784305776108246,0.0005668192301988295
2019,SSRRR,T2M,0.00032665941792161195,0.22024164859262355,0.029317793049384533,0.00017473878132649273
2019,SSRRS,T2M,-0.00023526760931996514,0.244978759387024,0.02640970373217255,0.00010092299425797984
2019,SSRSR,T2M,-0.00018017469618102972,0.565424659205292,0.006520830842906666,0.0002446225948931259
2019,SSRSS,T2M,-0.00023953455334616355,0.46208453908570024,0.010651958383911753,0.00026357797583618863
2019,SSSRR,T2M,0.0001761107257544782,0.42812722741878406,0.01235592666519103,0.0001226167764138447
2019,SSSRS,T2M,0.0012273054474833016,0.023794805537692865,0.09621642489899895,0.0006997996051695136
2019,SSSSR,T2M,-0.0013495497907285035,0.026878513997423085,0.09243439409793852,0.0008844542953252698
2019,SSSSS,T2M,-0.006936973621224682,0.10740330826624979,0.05002768111179212,0.04519535526872428
2019,RRRRR,QV2M,-0.0740143481058336,0.5429600486319253,0.007301151954812624,0.018917583973590738
2019,RRRRS,QV2M,-0.012496316287311269,0.9147976056197458,0.00022662996418465475,0.000814345118091338
2019,RRRSR,QV2M,0.18496145347899529,0.7171985749162842,0.002594371608999557,0.001729992193750513
2019,RRRSS,QV2M,-2.400452040690786,0.09819829302442352,0.05270498868678619,0.002069083628182333
2019,RRSRR,QV2M,0.6984710903928909,0.9021027361119087,0.00029955136153358985,0.0055967744031095975
2019,RRSRS,QV2M,-4.457249928871596,0.15905806834923428,0.038506301394086506,0.00030918167393542516
2019,RRSSR,QV2M,5.413649301143354,0.43499116963263673,0.011995281122142765,0.0002789645275029399
2019,RRSSS,QV2M,29.965256882468882,0.2735749068930137,0.023456198618132973,0.000808807821549901
2019,RSRRR,QV2M,-2.063239099905034,0.7534119160043363,0.001952176308303355,8.852803422648864e-06
2019,RSRRS,QV2M,21.300136045745923,0.487875010553685,0.00948310656199236,3.6306854800754595e-05
2019,RSRSR,QV2M,12.436003625972194,0.45011744414604693,0.011229989246919758,1.96650922430906e-06
2019,RSRSS,QV2M,-3.4917842328507547,0.9816688102845329,1.0453522804265702e-05,3.176145685520126e-05
2019,RSSRR,QV2M,32.553752143883884,0.8882913192333192,0.0003906147783578895,1.39275790460854e-05
2019,RSSRS,QV2M,3299.103297561397,0.02372031041698884,0.09631376455028595,9.891453206523017e-05
2019,RSSSR,QV2M,-173.84938963580103,0.7073516148025855,0.002786791451985793,1.9757324321648795e-06
2019,RSSSS,QV2M,4165.415457700358,0.44166634470172483,0.01165265533264237,5.070655961772734e-05
2019,SRRRR,QV2M,26431.214739053023,0.0758371681718535,0.06050069955285997,7.050176140197177e-05
2019,SRRRS,QV2M,-10538.716357871857,0.836224921689951,0.0008458390727525966,0.00016081172226344004
2019,SRRSR,QV2M,32780.83536091513,0.6714042720431499,0.003557114773650616,6.95921683223801e-05
2019,SRRSS,QV2M,421880.848494599,0.22601278206918998,0.028606090346000257,0.00026354256758503715
2019,SRSRR,QV2M,895927.8002100554,0.04047734762056666,0.07975399139486905,7.617288124944131e-05
2019,SRSRS,QV2M,3150810.6719705826,0.0015065054761120565,0.18075828564947216,6.979589760734694e-05
2019,SRSSR,QV2M,2417282.136584947,0.29927188373411884,0.021107983552720033,7.928349412200538e-05
2019,SRSSS,QV2M,32394243.82738301,0.02456048432544497,0.09523329835180738,0.0005501639714295221
2019,SSRRR,QV2M,8683482.99756923,0.6385405965429571,0.0043596631961787535,0.00017923165568177533
2019,SSRRS,QV2M,-25665477.46200192,0.42590169789225396,0.012474714674538978,0.00010236750415710244
2019,SSRSR,QV2M,-7954110.418688606,0.9447364232231017,9.513928319149212e-05,0.0002462047814070656
2019,SSRSS,QV2M,110302922.39639856,0.6879385076285487,0.0031893151043497214,0.00026556614211061864
2019,SSSRR,QV2M,-135801651.78380665,0.7531384873914857,0.001956649333650806,0.00012390785474646865
2019,SSSRS,QV2M,4910021359.871987,0.04375065879248185,0.07735312638322289,0.0007144054568548129
2019,SSSSR,QV2M,-9326272616.167961,0.14186339545173074,0.041822022360211264,0.0009337778145165236
2019,SSSSS,QV2M,-32038275537.737698,0.7562070348734435,0.0019067721927696901,0.047484728896994254
2019,RRRRR,RH2M,-0.47781004366349716,0.007804406977048798,0.13075626293138287,0.01656493449337101
2019,RRRRS,RH2M,-0.16907151067157683,0.48312526854078597,0.009690805626971888,0.0008066362657866667
2019,RRRSR,RH2M,0.5902629348393852,0.6120651467454346,0.005079430654156836,0.001725681878441719
2019,RRRSS,RH2M,-2.2584623487619626,0.5158900900818675,0.008323155639693991,0.002166022515276396
2019,RRSRR,RH2M,-22.561983282018414,0.09383368050099494,0.054069021899029956,0.005295748634057606
2019,RRSRS,RH2M,-8.748081428837029,0.2550339858526049,0.025325757040490338,0.0003134200613242699
2019,RRSSR,RH2M,-20.191799058228938,0.22828314513220396,0.02833191804994506,0.00027435185499796695
2019,RRSSS,RH2M,-113.7018163251339,0.0845709519089954,0.057199937307750304,0.0007808600738483864
